project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
PowNet,A least-cost optimization model for simulating the Unit Commitment and Economic Dispatch of large-scale (regional to country) power systems.,kamal0013,https://github.com/Critical-Infrastructure-Systems-Lab/PowNet.git,github,"power-system-analysis,unit-commitment,economic-dispatch,transmission,dc-flow,n-1-criterion,water-energy-nexus,python,dispatchable-units,renewable-resources,electricity-supply,substations",Energy Modeling and Optimization,"2023/05/20, 08:33:00",63,0,15,true,Jupyter Notebook,CRITICAL Infrastructure Systems Lab,Critical-Infrastructure-Systems-Lab,"Jupyter Notebook,Python",,",https://doi.org/10.5281/zenodo.4020167,https://zenodo.org/record/4688309#.YHc5euhKguU,https://zenodo.org/record/3756750,https://zenodo.org/record/4020167#.X1hqrGhKguU,https://doi.org/10.1029/2020EF001814,http://doi.org/10.5334/jors.302.\n\nIn,https://zenodo.org/record/4020167#.X1hsSWhKguU,https://doi.org/10.1029/2020EF001814,https://doi.org/10.1061/(ASCE)WR.1943-5452.0001279,http://doi.org/10.5334/jors.302","2019/09/27, 03:03:01",1489,MIT,2,95,"2021/04/13, 12:33:19",0,0,4,0,925,0,0,0.301075268817204,"2021/04/14, 18:40:23",v1.3,0,2,false,,false,false,,,https://github.com/Critical-Infrastructure-Systems-Lab,https://galelli.cee.cornell.edu,United States of America,,,https://avatars.githubusercontent.com/u/133989297?v=4,,,
OpenIPSL,"A library of power system component models written in the Modelica language that can be used for power system dynamic analysis, such as phasor time-domain simulations.",OpenIPSL,https://github.com/OpenIPSL/OpenIPSL.git,github,"hacktoberfest,modelica,power-grid,power-grids,power-system-simulation,power-systems,power-systems-analysis,gridcal,power-system-dynamic-modeling,power-system-dynamics,power-system-stability,power-system-stabilizer,smart-grids,energy,energy-system,energy-system-modeling",Energy Modeling and Optimization,"2023/09/27, 07:18:01",61,0,15,true,Modelica,OpenIPSL,OpenIPSL,"Modelica,Motoko,Python,TeX,Dockerfile",https://doc.openipsl.org/,,"2016/04/16, 09:09:47",2748,BSD-3-Clause,159,1736,"2023/08/17, 15:45:03",15,218,317,25,69,2,4.6,0.583966244725738,"2022/06/23, 13:05:59",v3.0.1,0,20,false,,true,true,,,https://github.com/OpenIPSL,http://openipsl.org,Cyber Space and All Around the World!,,,https://avatars.githubusercontent.com/u/29949865?v=4,,,
RAMP,"A bottom-up stochastic model for the generation of high-resolution multi-energy profiles, conceived for application in contexts where only rough information about users' behaviour are obtainable.",RAMP-project,https://github.com/RAMP-project/RAMP.git,github,,Energy Modeling and Optimization,"2023/10/08, 18:53:05",47,0,19,true,Python,RAMP,RAMP-project,Python,,",https://doi.org/10.1016/j.energy.2019.04.097,https://doi.org/10.3390/app10217445,https://doi.org/10.1109/PTC.2019.8810571,https://doi.org/10.1016/j.energy.2019.04.097,https://doi.org/10.1016/j.energy.2019.04.097","2019/02/20, 17:02:32",1708,EUPL-1.2,85,346,"2023/10/24, 17:10:04",25,40,66,33,1,2,1.4,0.457142857142857,"2023/02/17, 16:12:03",v0.4.0,0,6,false,,true,true,,,https://github.com/RAMP-project,,,,,https://avatars.githubusercontent.com/u/65850039?v=4,,,
POMATO,An easy to use tool for the comprehensive analysis of the modern electricity market.,richard-weinhold,https://github.com/richard-weinhold/pomato.git,github,,Energy Modeling and Optimization,"2021/06/25, 14:20:50",56,0,11,false,Python,,,"Python,Julia",,",https://arxiv.org/abs/2011.11594","2020/05/12, 14:42:17",1261,CUSTOM,0,420,"2023/10/24, 17:10:04",5,0,0,0,1,1,0,0.022332506203474,"2021/06/15, 20:21:21",v0.4,0,2,false,,false,false,,,,,,,,,,,
PowerGAMA,A lightweight simulation tool for high level analyses of renewable energy integration in large power systems.,harald_g_svendsen/powergama/wiki,,custom,,Energy Modeling and Optimization,,,,,,,,,,https://bitbucket.org/harald_g_svendsen/powergama/wiki/Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power System Analysis Toolbox,A Matlab toolbox for electric power system analysis and simulation.,,,custom,,Energy Modeling and Optimization,,,,,,,,,,http://faraday1.ucd.ie/psat.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USelectricity,Forecast the US demand for electricity.,RamiKrispin,https://github.com/RamiKrispin/USelectricity.git,github,,Energy Modeling and Optimization,"2022/02/11, 22:10:48",96,0,7,false,R,,,"R,Shell,Dockerfile",https://ramikrispin.github.io/USelectricity/,,"2021/01/14, 13:03:45",1014,CUSTOM,0,7356,"2023/10/24, 17:10:04",1,0,0,0,1,0,0,0,,,0,1,false,,false,false,,,,,,,,,,,
reV,"Enables the efficient and scalable computation of renewable energy generation, levelized cost of energy, application of geospatial exclusion layers, and generation of renewable energy supply curves.",NREL,https://github.com/NREL/reV.git,github,,Energy Modeling and Optimization,"2023/10/16, 16:25:55",56,4,13,true,Python,National Renewable Energy Laboratory,NREL,"Python,PowerBuilder,Dockerfile",https://nrel.github.io/reV/,",https://zenodo.org/badge/latestdoi/201343076\n\n,https://doi.org/10.2172/1563140.\n\nGrant,https://doi.org/10.5281/zenodo.8247528\n","2019/08/08, 21:54:39",1538,BSD-3-Clause,402,3232,"2023/10/12, 18:19:14",5,248,425,49,13,0,2.4,0.601492537313433,"2023/10/16, 18:59:01",v0.8.2,0,7,false,,false,false,"nicolejkeeney/geo-py-docker,pswild/king_pine,NREL/sup3r,NREL/reVX",,https://github.com/NREL,http://www.nrel.gov,"Golden, CO",,,https://avatars.githubusercontent.com/u/1906800?v=4,,,
openCEM,Capacity Expansion Model and Optimiser for the Australian National Energy Market.,openCEMorg,https://github.com/openCEMorg/openCEM.git,github,,Energy Modeling and Optimization,"2021/06/03, 00:58:26",15,0,0,false,Python,openCEM,openCEMorg,"Python,Dockerfile",,,"2018/11/13, 03:41:55",1807,GPL-3.0,0,346,"2021/06/03, 00:58:33",3,14,22,0,874,2,0.2,0.122222222222222,"2021/06/03, 00:03:59",v1.1.0,0,5,false,,true,true,,,https://github.com/openCEMorg,,,,,https://avatars.githubusercontent.com/u/44991012?v=4,,,
energy-py,Reinforcement learning for energy systems.,ADGEfficiency,https://github.com/ADGEfficiency/energy-py.git,github,"reinforcement-learning,energy",Energy Modeling and Optimization,"2022/02/05, 03:15:20",169,0,10,true,Python,,,"Python,Makefile",,,"2017/04/03, 10:14:01",2396,MIT,0,17,"2023/03/25, 01:04:44",6,22,59,2,214,2,0,0,,,0,1,false,,false,false,,,,,,,,,,,
glaes,Geospatial Land Availability for Energy Systems.,FZJ-IEK3-VSA,https://github.com/FZJ-IEK3-VSA/glaes.git,github,"geospatial,geospatial-analysis,renewable-energy,energy,python",Energy Modeling and Optimization,"2023/01/18, 07:46:01",36,0,8,true,Python,FZJ-IEK3,FZJ-IEK3-VSA,"Python,Dockerfile",,",https://zenodo.org/badge/latestdoi/114907468,https://doi.org/10.1016/j.renene.2019.06.127,https://doi.org/10.1016/j.apenergy.2019.113794","2017/12/20, 16:19:36",2135,MIT,2,157,"2023/01/18, 07:46:02",5,5,6,2,280,0,0.2,0.186666666666667,"2020/04/29, 12:45:38",v1.1.6,0,7,false,,false,false,,,https://github.com/FZJ-IEK3-VSA,https://www.fz-juelich.de/iek/iek-3/EN/Home/home_node.html,Forschungszentrum Jülich,,,https://avatars.githubusercontent.com/u/28654423?v=4,,,
onsset,A GIS based optimization tool that has been developed to support electrification planning and decision making for the achievement of energy access goals in currently unserved locations.,OnSSET,https://github.com/OnSSET/onsset.git,github,,Energy Modeling and Optimization,"2023/03/28, 15:04:40",24,1,5,true,Python,The Open Source Spatial Electrification Tool,OnSSET,"Python,Jupyter Notebook",http://www.onsset.org,,"2019/05/27, 15:17:54",1612,CUSTOM,2,776,"2022/06/22, 01:37:21",27,72,128,0,490,5,0,0.687128712871287,"2023/01/31, 10:20:16",Somalia-1.0,0,8,false,,false,true,Adrianonsare/EnergyAnalytics,,https://github.com/OnSSET,www.onsset.org,,,,https://avatars.githubusercontent.com/u/57988767?v=4,,,
whobs-server,"This is the code for the online optimization of zero-direct-emission electricity systems with wind, solar and storage (using batteries and electrolysed hydrogen gas) to provide a baseload electricity demand, using the cost and other assumptions of your choice.",PyPSA,https://github.com/PyPSA/whobs-server.git,github,,Energy Modeling and Optimization,"2023/08/30, 09:08:36",32,0,5,true,Python,PyPSA,PyPSA,"Python,JavaScript,HTML,CSS",,,"2019/01/01, 15:58:29",1758,AGPL-3.0,23,164,"2023/03/19, 19:48:13",10,4,11,1,220,0,0,0.037735849056604,,,0,2,false,,false,false,,,https://github.com/PyPSA,www.pypsa.org,,,,https://avatars.githubusercontent.com/u/32890768?v=4,,,
CityLearn,Official reinforcement learning environment for demand response and load shaping.,intelligent-environments-lab,https://github.com/intelligent-environments-lab/CityLearn.git,github,,Energy Modeling and Optimization,"2023/10/23, 21:00:51",380,14,106,true,Python,Intelligent Environments Laboratory,intelligent-environments-lab,"Python,Shell",,,"2019/06/30, 02:41:48",1578,MIT,491,889,"2023/10/20, 12:17:15",4,52,89,63,5,2,0,0.202380952380952,"2023/10/20, 12:19:47",v2.1b12,0,6,false,,true,false,"huyq/offline-hmarl,Roberock/citylearn2023_kit,itaysegev/citylearn_utils,instadeepai/og-marl,Tobi-Tob/CityLearn2023,mal84emma/VoI_in_CAS,narest-qa/repo68,intelligent-environments-lab/merlin-apen-2023,kenzeng24/March-Madness-Optimization,SVJayanthi/SynaptikApp,ludwigbald/msc-thesis,EECi/Annex_37,Demosthen/ActiveRL,RaOneK/math509Final2022",,https://github.com/intelligent-environments-lab,http://nagy.caee.utexas.edu,"Austin, TX",,,https://avatars.githubusercontent.com/u/29540963?v=4,,,
rl-testbed-for-energyplus,Reinforcement Learning Testbed for Power Consumption Optimization using EnergyPlus.,IBM,https://github.com/IBM/rl-testbed-for-energyplus.git,github,,Energy Modeling and Optimization,"2023/09/05, 13:07:29",157,0,27,true,Python,International Business Machines,IBM,"Python,Dockerfile",,",https://arxiv.org/abs/1808.10427,https://arxiv.org/abs/1808.10427\n-","2018/08/03, 12:38:06",1909,MIT,14,219,"2023/09/05, 13:07:29",21,51,94,6,50,0,0,0.227544910179641,,,0,8,false,,false,true,,,https://github.com/IBM,https://www.ibm.com/opensource/,"Armonk, New York, U.S.",,,https://avatars.githubusercontent.com/u/1459110?v=4,,,
tsam,A Python package which uses different machine learning algorithms for the aggregation of time series.,FZJ-IEK3-VSA,https://github.com/FZJ-IEK3-VSA/tsam.git,github,"clustering,timeseries,energy-system,typical-periods,optimization,aggregation,python,time-series",Energy Modeling and Optimization,"2023/08/25, 07:10:36",130,28,25,true,Python,FZJ-IEK3,FZJ-IEK3-VSA,Python,https://tsam.readthedocs.io/,",https://arxiv.org/abs/1710.07593,https://arxiv.org/abs/1710.07593,https://arxiv.org/abs/1708.00420","2017/05/15, 08:36:11",2354,MIT,45,393,"2023/08/25, 07:06:50",2,50,78,13,61,0,0.2,0.5078125,"2023/08/25, 07:12:15",v2.3.1,0,14,false,,false,false,"AncillaryServicesAcquisitionModel/ASAM,KhanhQuy/API_django,tZ3ma/tessif-phd,tZ3ma/tessif-fine-2-2-2,znes/oemof-jordan,felixarjuna/EnSysMod,rl-institut/Uganda_oemof,rl-institut/oemof_api,rl-institut/oemof-B3,openego/eGon-data,archgyn/porfo,FZJ-IEK3-VSA/voila-tsam,fhac-ewi/gas-wasserstoff,OfficialCodexplosive/FINE-GL,znes/oemof-barbados,samuelduchesne/energy-pandas,louisleroy5/trnslator,sbruche/aristopy,andreharewood/open_source_barbados_pub,znes/angus-scenarios,FZJ-IEK3-VSA/tsib,samuelduchesne/archetypal,znes/carpeDIEM,ZNES-datapackages/Status-quo-2015,oemof/oemof-tabular,ZNES-datapackages/100-sea-2050,openego/eGo,openego/eTraGo",,https://github.com/FZJ-IEK3-VSA,https://www.fz-juelich.de/iek/iek-3/EN/Home/home_node.html,Forschungszentrum Jülich,,,https://avatars.githubusercontent.com/u/28654423?v=4,,,
TimeSeriesClustering,"Provides simple integration of multi-dimensional time-series data (e.g. multiple attributes such as wind availability, solar availability, and electricity demand) in a single aggregation process.",holgerteichgraeber,https://github.com/holgerteichgraeber/TimeSeriesClustering.jl.git,github,"clustering,optimization,energy-systems,k-means-clustering,k-medoids-clustering,hierarchical-clustering,representative-days,time-series-aggregation,julia",Energy Modeling and Optimization,"2021/01/20, 11:21:15",72,0,10,false,Julia,,,"Julia,TeX",,",https://doi.org/10.21105/joss.01573,https://doi.org/10.1016/j.apenergy.2019.02.012,https://doi.org/10.1016/j.apenergy.2019.02.012,https://doi.org/10.21105/joss.01573,https://doi.org/10.21105/joss.01573,https://doi.org/10.1016/j.apenergy.2019.02.012","2018/09/19, 22:59:26",1861,MIT,0,565,"2021/01/20, 11:19:21",17,78,116,0,1008,2,0.7,0.404358353510896,"2019/09/10, 08:02:20",v0.5.3,0,7,false,,false,true,,,,,,,,,,,
GridPath,A versatile simulation and optimization platform for power-system planning and operations.,blue-marble,https://github.com/blue-marble/gridpath.git,github,"energy,electricity,power,renewables,renewable-energy,planning,power-systems,power-system-simulation,power-system-analysis,optimization",Energy Modeling and Optimization,"2023/01/24, 20:38:40",74,3,19,true,Python,Blue Marble Analytics,blue-marble,"Python,TypeScript,HTML,JavaScript,CSS",https://www.gridpath.io,",https://zenodo.org/badge/latestdoi/65574330","2016/08/12, 18:13:28",2630,Apache-2.0,16,1354,"2023/10/23, 16:59:04",77,731,979,122,2,12,0,0.227549467275495,"2023/01/24, 21:18:20",v0.15.0,0,7,false,,false,false,"Kiriti96-Ray/EAY01---Unit-Commitment-,vikipedia/prayas-gridpath,blue-marble/gridpath",,https://github.com/blue-marble,https://www.bluemarble.run,"San Francisco, CA",,,https://avatars.githubusercontent.com/u/22780527?v=4,,,
Peaky Finders,A Plotly Dash application with helpful peak load visualizations and a day ahead forecasting model for five different ISOs.,kbaranko,https://github.com/kbaranko/peaky-finders.git,github,,Energy Modeling and Optimization,"2022/09/08, 22:27:34",34,0,13,true,Python,,,"Python,Procfile",,,"2020/01/04, 01:27:52",1390,Apache-2.0,0,174,"2022/08/23, 18:25:03",15,21,21,1,428,15,0,0,,,0,1,false,,false,false,,,,,,,,,,,
Renewcast,"Forecasting renewable energy generation in EU countries with machine learning algorithms, based on Streamlit and sktime.",derevirn,https://github.com/derevirn/renewcast.git,github,"time-series,renewable-energy,machine-learning,streamlit,time-series-forecasting,pycaret",Energy Modeling and Optimization,"2023/02/18, 18:26:35",32,0,5,true,Jupyter Notebook,,,"Jupyter Notebook,Python,CSS,Procfile",http://renewcast.giannis.io,,"2020/08/08, 20:43:09",1173,Apache-2.0,8,61,"2022/08/23, 18:25:03",0,0,0,0,428,0,0,0,,,0,1,false,,false,false,,,,,,,,,,,
ANDES,Power system transient dynamics simulation with symbolic modeling and numerical analysis.,curent,https://github.com/CURENT/andes.git,github,"simulation,analysis,package,powerflow,timedomain,small-signal,toolbox,tool,library,modeling-dae,eigenvalue-analysis,andes,power-system,power-system-simulation,power-system-analysis,power-system-dynamics",Energy Modeling and Optimization,"2023/08/11, 02:03:34",175,0,44,true,Python,CURENT LTB,CURENT,"Python,Shell,Dockerfile",https://ltb.curent.org,",https://arxiv.org/abs/2002.09455\n","2016/11/07, 01:04:50",2543,CUSTOM,147,4406,"2023/10/21, 02:52:36",7,262,308,39,4,2,0.2,0.089855818743563,"2022/03/27, 17:07:13",v1.6.2,0,16,false,,true,true,,,https://github.com/CURENT,https://ltb.curent.org,United States of America,,,https://avatars.githubusercontent.com/u/127251657?v=4,,,
REISE.jl,Renewable Energy Integration Simulation Engine.,Breakthrough-Energy,https://github.com/Breakthrough-Energy/REISE.jl.git,github,,Energy Modeling and Optimization,"2023/02/22, 20:39:53",25,0,6,true,Julia,Breakthrough Energy,Breakthrough-Energy,"Julia,Python,Dockerfile",https://breakthrough-energy.github.io/docs/,",https://doi.org/10.5281/zenodo.4538590,https://doi.org/10.5281/zenodo.4538590\n","2020/01/17, 22:41:38",1376,MIT,41,410,"2023/02/22, 20:39:55",16,142,181,11,245,0,5.3,0.44213649851632,"2021/06/14, 21:09:55",v0.2.1,0,9,false,,false,false,,,https://github.com/Breakthrough-Energy,https://breakthrough-energy.github.io/docs/,,,,https://avatars.githubusercontent.com/u/68243594?v=4,,,
ESDL,A modelling language created for the components in an energy system and their relations towards each other.,EnergyTransition,https://github.com/EnergyTransition/ESDL.git,github,"esdl,energy,energy-transition,energy-transition-calculation,dsl,description-language,language,energy-information,interoperability",Energy Modeling and Optimization,"2023/04/05, 12:53:37",11,0,2,true,Shell,,EnergyTransition,Shell,,,"2018/06/08, 11:40:18",1965,Apache-2.0,9,248,"2023/02/10, 17:48:02",16,3,7,1,257,1,0,0.5,"2019/05/03, 14:06:34",v1905,0,6,false,,false,false,,,https://github.com/EnergyTransition,,,,,https://avatars.githubusercontent.com/u/40061405?v=4,,,
Transactive Energy Service System,"A platform to design, deploy, and operate transactive energy systems in electric utility retail environments.",slacgismo,https://github.com/slacgismo/TESS.git,github,,Energy Modeling and Optimization,"2022/04/13, 19:14:59",11,0,3,true,Python,SLAC GISMo,slacgismo,"Python,Jupyter Notebook,JavaScript,CSS,C,Objective-C,Ruby,HTML,Java,Starlark,Mako,Shell",,",https://doi.org/10.3390/en14133970\n1","2019/07/16, 13:50:17",1562,GPL-3.0,0,357,"2022/11/15, 22:50:33",46,116,127,4,343,42,0.1,0.708904109589041,,,0,9,false,,false,false,,,https://github.com/slacgismo,https://gismo.slac.stanford.edu/,"SLAC National Accelerator Laboratory, Menlo Park, CA 94025",,,https://avatars.githubusercontent.com/u/19895500?v=4,,,
Minpower,An open source toolkit for students and researchers in power systems.,adamgreenhall,https://github.com/adamgreenhall/minpower.git,github,,Energy Modeling and Optimization,"2021/07/22, 22:29:35",70,0,2,true,Python,,,"Python,Shell,Makefile",adamgreenhall.github.io/minpower,,"2011/04/04, 18:50:48",4587,GPL-3.0,0,886,"2021/07/21, 22:51:29",4,6,22,2,825,1,0,0,"2021/07/21, 22:52:05",v5.0.1,0,1,false,,false,false,,,,,,,,,,,
TIMES-Ireland Model,Information on the Irish energy system as it is today and the best available projections for what the future technology and fuel options and demands will be.,MaREI-EPMG,https://github.com/MaREI-EPMG/times-ireland-model.git,github,"energy-system-model,times-model,gams,scenario-analysis,ireland,energy-planning",Energy Modeling and Optimization,"2022/10/13, 20:37:41",7,0,0,true,,MaREI-EPMG,MaREI-EPMG,,,",https://zenodo.org/badge/latestdoi/429173600,https://doi.org/10.5194/gmd-15-4991-2022,https://doi.org/10.5281/zenodo.5517363,https://doi.org/10.5194/gmd-15-4991-2022,https://doi.org/10.1016/j.rset.2022.100024,https://doi.org/10.1016/j.apenergy.2022.119078","2021/11/17, 19:24:31",707,CUSTOM,0,237,"2023/02/24, 19:30:22",7,27,35,1,243,0,0.1,0.504672897196262,"2023/07/06, 14:37:32",v1.0.2,0,3,false,,false,false,,,https://github.com/MaREI-EPMG,https://www.marei.ie/energy-policy-modelling/,Ireland,,,https://avatars.githubusercontent.com/u/69536806?v=4,,,
Frictionless Energy data,Common medium to facilitate the flow of data between energy and environmental models in a way that can be automated.,,,custom,,Energy Modeling and Optimization,,,,,,,,,,https://sentinel-energy.github.io/friendly_data/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
