,project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update,project_age_in_years,activity,community,size,total_score
366,The Building Data Genome 2 Data-Set,Whole building non-residential hourly energy meter data from the Great Energy Predictor III competition.,buds-lab,https://github.com/buds-lab/building-data-genome-project-2.git,github,"open-source,open-data,open-data-science,energy-efficiency,energy-consumption,building-energy,building-automation,smart-city,smart-meter,electricity-meter,electricity-consumption",Buildings and Heating,"2020/10/28, 06:13:23",100.0,0.0,44.0,True,Jupyter Notebook,Building and Urban Data Science (BUDS) Group,buds-lab,Jupyter Notebook,https://www.budslab.org/,",https://zenodo.org/badge/latestdoi/247690451,https://doi.org/10.1038/s41597-020-00712-x\n\n```\n\n\n@ARTICLE,https://doi.org/10.6084/m9.figshare.13033847"",\n","2020/03/16, 11:57:32",902.0,MIT,0.0,83.0,"2020/06/23, 08:19:41",4.0,2.0,24.0,1.0,803.0,0.0,0.0,0.1875,"2020/06/10, 00:36:17",v1.0,0.0,2.0,False,,False,False,,,https://github.com/buds-lab,www.budslab.org,Singapore,,,https://avatars.githubusercontent.com/u/26264086?v=4,,,,2.4712328767123286,1.5171517671517671,0.7281704781704781,0.5982328482328483,0.2912575892384724
368,pythermalcomfort,"Package to calculate several thermal comfort indices (e.g. PMV, PPD, SET, adaptive) and convert physical variables.",CenterForTheBuiltEnvironment,https://github.com/CenterForTheBuiltEnvironment/pythermalcomfort.git,github,,Buildings and Heating,"2022/06/27, 03:10:41",77.0,16.0,19.0,True,Python,,CenterForTheBuiltEnvironment,"Python,Batchfile",https://pythermalcomfort.readthedocs.io/en/latest/,",https://doi.org/10.1016/j.softx.2020.100578","2020/02/10, 18:55:51",937.0,MIT,152.0,400.0,"2022/08/22, 23:38:10",7.0,5.0,32.0,20.0,13.0,0.0,3.4,0.0595854922279792,,,0.0,5.0,False,,True,True,"simonmarti1992/tipeeconfort,simonmarti1992/tipeestd,mohamedrks/thermal-py,noohauqu/Comfort,buds-lab/abm-demo,FedericoTartarini/paper-cobee-2022,SupKCH/thermal-comfort-calculation,covetool/clima,dxdc/comfort_tool,GTsimogiannis/flask-app-GCP,jbonett/thermal-comfort-tflite,sh-s/comfortpy,sh-s/compytest10,sh-s/compytest9,CenterForTheBuiltEnvironment/clima,CenterForTheBuiltEnvironment/comfort_tool",,https://github.com/CenterForTheBuiltEnvironment,http://cbe.berkeley.edu,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/6592546?v=4,,,,2.5671232876712327,1.7276507276507278,1.5717255717255718,1.262993762993763,0.4638928229797589
369,comfort_tool,"A web interface for comfort model calculations and visualizations according to ASHRAE Standard-55, EN Standard 16798 and ISO Standard 7730.",CenterForTheBuiltEnvironment,https://github.com/CenterForTheBuiltEnvironment/comfort_tool.git,github,"comfort,air-temperature,thermal-comfort,pmv-prediction,pmv",Buildings and Heating,"2022/06/16, 02:29:30",76.0,0.0,8.0,True,JavaScript,,CenterForTheBuiltEnvironment,"JavaScript,HTML,CSS,Python,Dockerfile,Procfile",http://comfort.cbe.berkeley.edu,,"2014/09/04, 17:51:59",2922.0,CUSTOM,70.0,528.0,"2022/03/10, 03:49:48",3.0,34.0,66.0,5.0,178.0,0.0,0.2,0.2666666666666667,"2017/11/20, 18:53:42",1.1,0.0,8.0,False,,False,False,,,https://github.com/CenterForTheBuiltEnvironment,http://cbe.berkeley.edu,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/6592546?v=4,,,,8.005479452054795,1.9646569646569647,1.5202702702702702,1.8747401247401247,0.5340912791062471
370,resstock,"Helping states, municipalities, utilities, and manufacturers identify which building stock improvements save the most energy and money.",NREL,https://github.com/NREL/resstock.git,github,,Buildings and Heating,"2022/08/26, 18:26:08",70.0,0.0,20.0,True,Ruby,National Renewable Energy Laboratory,NREL,"Ruby,Python,HTML,CSS,Batchfile,Makefile",https://resstock.nrel.gov,,"2016/04/11, 15:37:56",2337.0,CUSTOM,2031.0,8350.0,"2022/08/26, 18:26:14",63.0,696.0,906.0,252.0,9.0,23.0,0.7,0.4240634803469274,"2022/02/09, 23:55:27",v2.5.0,0.0,22.0,False,,False,False,,,https://github.com/NREL,http://www.nrel.gov,"Golden, CO",,,https://avatars.githubusercontent.com/u/1906800?v=4,,,,6.402739726027397,2.7863825363825367,2.187110187110187,3.5867983367983367,0.8384958081468415
371,DSMR-reader,Used for reading the smart meter DSMR (Dutch Smart Meter Requirements) P1 port yourself at your home.,dsmrreader,https://github.com/dsmrreader/dsmr-reader.git,github,"raspberry-pi,non-commercial,dsmr5,dsmr4,dsmrp1,dsmr-reader,telegram-data-storage,energy-consumption-visualizer",Buildings and Heating,"2022/08/02, 16:43:22",405.0,0.0,52.0,True,Python,DSMR-reader,dsmrreader,"Python,CSS,JavaScript,HTML,Shell",https://dsmr-reader.readthedocs.io/,,"2016/02/07, 13:14:21",2401.0,CUSTOM,409.0,3034.0,"2022/09/04, 16:40:03",18.0,99.0,1606.0,264.0,0.0,5.0,0.0,0.0185252451870686,"2022/08/02, 16:55:44",v5.6.0,0.0,27.0,False,,False,False,,,https://github.com/dsmrreader,https://dsmr-reader.readthedocs.io,Netherlands,,,https://avatars.githubusercontent.com/u/57727360?v=4,,,,6.578082191780822,2.6751559251559254,1.2318087318087318,3.3035343035343034,0.6955724583984443
372,Multiscale Solar Water Heating,Solar water heating system modeling and simulation for individual and community scale projects.,LBNL-ETA,https://github.com/LBNL-ETA/MSWH.git,github,,Buildings and Heating,"2022/05/12, 15:59:52",8.0,0.0,3.0,True,Jupyter Notebook,LBNL Energy Technologies Area,LBNL-ETA,"Jupyter Notebook,JavaScript,Python,HTML,TeX,CSS",,",https://doi.org/10.21105/joss.02695","2019/05/22, 21:13:45",1201.0,CUSTOM,1.0,267.0,"2021/04/04, 21:24:17",2.0,16.0,44.0,0.0,518.0,0.0,0.3,0.1082251082251082,"2020/12/04, 08:17:01",v2.0.0,0.0,4.0,False,,False,True,,,https://github.com/LBNL-ETA,http://eta.lbl.gov,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/14825882?v=4,,,,3.2904109589041095,1.502079002079002,1.1652806652806653,1.2915800415800416,0.3968291674855431
373,eplusr,"Provides a rich toolkit of using whole building energy simulation program EnergyPlus directly in R, which enables programmatic navigation, modification of EnergyPlus, conducts parametric simulations and retrieves outputs.",hongyuanjia,https://github.com/hongyuanjia/eplusr.git,github,"energyplus,r,idf,idd,eplus,r6,parametric-simulation,epw,energyplus-models,simulation,energy-simulation",Buildings and Heating,"2022/08/19, 09:40:33",56.0,0.0,13.0,True,R,,,"R,Shell,Dockerfile",https://hongyuanjia.github.io/eplusr,",https://doi.org/10.1016/j.enbuild.2021.110757\n#","2017/04/26, 15:16:34",1957.0,CUSTOM,50.0,1832.0,"2022/08/19, 10:59:44",35.0,225.0,490.0,83.0,16.0,2.0,0.0,0.0,"2022/08/19, 10:59:18",v0.15.2,0.0,1.0,False,,True,False,,,,,,,,,,,,5.361643835616438,2.5857588357588357,0.3123700623700624,2.4028066528066527,0.5073900703336656
374,Brick,"An open-source effort to standardize semantic descriptions of the physical, logical and virtual assets in buildings and the relationships between them.",BrickSchema,https://github.com/BrickSchema/Brick.git,github,,Buildings and Heating,"2022/08/29, 18:55:34",206.0,0.0,50.0,True,Python,Brick Schema,BrickSchema,"Python,Makefile,Shell",http://brickschema.org/,,"2016/08/31, 16:11:29",2195.0,CUSTOM,31.0,747.0,"2022/08/31, 17:03:11",44.0,260.0,382.0,89.0,4.0,8.0,0.5,0.539291217257319,"2022/08/29, 19:01:01",1.3.0-draft1,0.0,21.0,False,,False,True,,,https://github.com/BrickSchema,https://brickschema.org/,,,,https://avatars.githubusercontent.com/u/41708328?v=4,,,,6.013698630136986,2.364864864864865,2.258835758835759,2.9584199584199578,0.7498201155698377
376,NILM,Non-Intrusive Load Monitoring is the process of estimating the energy consumed by individual appliances given just a whole-house power meter reading.,nilmtk,https://github.com/nilmtk/nilmtk.git,github,"disaggregation,python,nilm,energy,forecasting,algorithms,ipython-notebook,energy-disaggregation,nilmtk,nilm-algorithms",Buildings and Heating,"2022/08/11, 12:37:49",679.0,0.0,82.0,True,Python,,nilmtk,"Python,Jupyter Notebook,Shell,Batchfile",http://nilmtk.github.io,",https://doi.org/10.1145/3360322.3360844","2013/12/03, 11:39:12",3197.0,Apache-2.0,4.0,1870.0,"2022/08/11, 12:37:49",106.0,104.0,853.0,13.0,24.0,7.0,0.4,0.4515927545284197,"2020/08/27, 01:27:47",0.4.2,0.0,31.0,False,,False,False,,,https://github.com/nilmtk,,,,,https://avatars.githubusercontent.com/u/6094836?v=4,,,,8.758904109589041,1.4553014553014552,2.1964656964656966,3.1995841995841996,0.6674582618683078
377,volkszaehler.org,A free smart meter implementation with focus on data privacy.,volkszaehler,https://github.com/volkszaehler/volkszaehler.org.git,github,"smarthome,smartmeter,monitoring,volkszaehler,privacy,logging,php",Buildings and Heating,"2022/08/19, 17:54:48",167.0,1.0,16.0,True,PHP,volkszaehler.org project,volkszaehler,"PHP,JavaScript,CSS,Python,HTML,Shell,Dockerfile",https://volkszaehler.org,,"2010/07/22, 09:35:12",4427.0,GPL-3.0,25.0,1886.0,"2022/08/19, 17:55:34",26.0,649.0,893.0,45.0,16.0,6.0,0.3,0.564645726807889,"2019/03/11, 10:34:58",1.0,0.0,46.0,False,,False,False,illacceptanything/illacceptanything,,https://github.com/volkszaehler,https://volkszaehler.org,Germany,,,https://avatars.githubusercontent.com/u/340617?v=4,,,,12.128767123287671,1.7401247401247402,2.320686070686071,3.5254677754677752,0.7385761023840297
378,ModBus Measurement Daemon,A daemon for collecting measurement data from smart meters and grid inverters over modbus.,volkszaehler,https://github.com/volkszaehler/mbmd.git,github,"modbus,smart-meter,openhab,golang,volkszaehler,modbus-meters,grid-inverters,sunspec",Buildings and Heating,"2022/09/03, 14:23:50",129.0,5.0,54.0,True,Go,volkszaehler.org project,volkszaehler,"Go,HTML,JavaScript,Dockerfile,Roff,Makefile,CSS",,,"2019/05/31, 17:17:13",1192.0,BSD-3-Clause,25.0,520.0,"2022/09/03, 14:23:51",35.0,173.0,242.0,37.0,1.0,10.0,0.4,0.3839662447257383,"2020/08/09, 13:50:01",0.13,0.0,25.0,False,,False,False,"andig/evcc-vehicle-demo,cathiele/evcc-config,Kiwi173/Easee,cathiele/evcc,evcc-io/evcc",,https://github.com/volkszaehler,https://volkszaehler.org,Germany,,,https://avatars.githubusercontent.com/u/340617?v=4,,,,3.265753424657534,1.4693347193347193,2.075883575883576,2.755197505197505,0.6182236221974059
379,HiSim,Simulation and analysis of household scenarios using modern components as alternative to fossil fuel based ones.,FZJ-IEK3-VSA,https://github.com/FZJ-IEK3-VSA/HiSim.git,github,,Buildings and Heating,"2022/09/02, 15:57:10",13.0,0.0,13.0,True,Python,FZJ-IEK3,FZJ-IEK3-VSA,"Python,Jupyter Notebook,TeX,Batchfile,Makefile,Dockerfile",,,"2021/10/05, 11:08:23",334.0,MIT,464.0,464.0,"2022/09/02, 15:57:12",5.0,70.0,72.0,72.0,2.0,0.0,0.8,0.6818181818181819,,,0.0,10.0,False,,False,True,,,https://github.com/FZJ-IEK3-VSA,https://www.fz-juelich.de/iek/iek-3/EN/Home/home_node.html,Forschungszentrum Jülich,,,https://avatars.githubusercontent.com/u/28654423?v=4,,,,0.915068493150685,1.8393970893970895,2.2895010395010393,2.0727650727650726,0.6241120524487909
380,hplib,Database with efficiency parameters from public Heatpump Keymark datasets as well as parameter-sets and functions in order to simulate heat pumps.,RE-Lab-Projects,https://github.com/RE-Lab-Projects/hplib.git,github,"energy,simulation,heatpump",Buildings and Heating,"2022/07/11, 06:33:52",28.0,2.0,21.0,True,Python,RE-Lab-Projects,RE-Lab-Projects,"Python,Shell",,",https://doi.org/10.5281/zenodo.5521597,https://doi.org/10.5281/zenodo.5521597\n\n##","2021/04/06, 08:55:39",516.0,MIT,201.0,305.0,"2022/04/03, 16:30:46",3.0,14.0,18.0,16.0,154.0,0.0,0.1,0.4679245283018868,"2022/07/03, 19:08:28",v1.9,0.0,3.0,False,,False,False,"RE-Lab-Projects/prosumer-wp-trj,FZJ-IEK3-VSA/HiSim",,https://github.com/RE-Lab-Projects,,,,,https://avatars.githubusercontent.com/u/81230534?v=4,,,,1.4136986301369863,2.8264033264033266,1.3596673596673596,1.0727650727650728,0.5394674700564989
381,Thermofeel,A library to calculate human thermal comfort indexes.,ecmwf-projects,https://github.com/ecmwf-projects/thermofeel.git,github,,Buildings and Heating,"2022/02/13, 22:03:18",40.0,0.0,22.0,True,Python,ECMWF projects,ecmwf-projects,Python,,",https://doi.org/10.21957/mp6v-fd16\n\nFor,https://doi.org/10.21957/mp6v-fd16\n\n\n\nAcknowledgements\n================\nPast","2021/06/17, 15:52:26",444.0,Apache-2.0,135.0,381.0,"2022/02/16, 14:28:59",9.0,9.0,15.0,11.0,200.0,4.0,0.0,0.377521613832853,"2022/02/13, 22:12:30",1.2.0,0.0,7.0,False,,False,True,,,https://github.com/ecmwf-projects,www.ecmwf.int,United Kingdom,,,https://avatars.githubusercontent.com/u/75486320?v=4,,,,1.2164383561643837,2.556133056133056,1.2713097713097712,1.3113305613305615,0.521076039587016
382,CBE Clima Tool,A web-based application built to support the need of architects and engineers interested in climate-adapted design.,CenterForTheBuiltEnvironment,https://github.com/CenterForTheBuiltEnvironment/clima.git,github,"clima,epw,epw-files,climate-analysis,building-design,python",Buildings and Heating,"2022/07/05, 03:00:57",25.0,0.0,17.0,True,Python,,CenterForTheBuiltEnvironment,"Python,CSS,Dockerfile,Procfile",https://clima.cbe.berkeley.edu,,"2021/01/12, 20:53:32",600.0,MIT,95.0,532.0,"2022/06/07, 09:37:09",20.0,4.0,117.0,24.0,89.0,0.0,0.0,0.3907156673114119,,,0.0,4.0,False,,False,False,,,https://github.com/CenterForTheBuiltEnvironment,http://cbe.berkeley.edu,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/6592546?v=4,,,,1.643835616438356,1.992723492723493,1.0945945945945945,1.475051975051975,0.45570683598245804
383,Kiva,Used to calculate heat loss and gain on a timestep basis from building foundations.,bigladder,https://github.com/bigladder/kiva.git,github,"engineering,heat-transfer,energy,kiva,foundation,building,simulation",Buildings and Heating,"2022/08/31, 22:56:20",22.0,0.0,3.0,True,C++,Big Ladder Software,bigladder,"C++,CMake,Ruby,Shell,Batchfile",,,"2013/07/02, 16:06:44",3351.0,BSD-3-Clause,191.0,818.0,"2022/09/01, 15:51:58",10.0,44.0,46.0,17.0,3.0,0.0,1.2,0.338301043219076,"2022/08/31, 22:58:23",v0.6.4,0.0,5.0,False,,False,False,,,https://github.com/bigladder,https://bigladdersoftware.com,"Denver, CO",,,https://avatars.githubusercontent.com/u/11000150?v=4,,,,9.180821917808219,2.393970893970894,1.7266112266112266,1.813929313929314,0.5973173803914333
386,Urban Weather Generator,A Python application for modeling the urban heat island effect.,ladybug-tools,https://github.com/ladybug-tools/uwg.git,github,,Buildings and Heating,"2022/08/25, 16:15:57",27.0,4.0,6.0,True,Python,Ladybug Tools,ladybug-tools,"Python,Shell",https://www.ladybug.tools/uwg/docs/,,"2017/04/18, 03:32:01",1965.0,GPL-3.0,8.0,634.0,"2022/08/25, 16:28:37",21.0,213.0,255.0,9.0,10.0,0.0,0.0,0.2840690978886756,"2022/08/25, 16:28:10",v5.8.10,0.0,6.0,False,,True,True,"saeranv/astrobot,3riccc/graduation_design,Aldrich-TB/mysite,ladybug-tools/dragonfly-uwg",,https://github.com/ladybug-tools,ladybug.tools,Worldwide,,,https://avatars.githubusercontent.com/u/14942270?v=4,,,,5.383561643835616,1.8924116424116426,1.106029106029106,2.4267151767151764,0.5259755031133054
387,stplanr,A package for sustainable transport planning with R.,ropensci,https://github.com/ropensci/stplanr.git,github,"r,transport,spatial,rstats,r-package,peer-reviewed,transport-planning,walking,cycling,pubic-transport,origin-destination,desire-lines,routes,routing,route-network,transportation,cycle",Mobility and Transportation,"2022/08/21, 23:07:09",385.0,0.0,37.0,True,R,rOpenSci,ropensci,R,https://docs.ropensci.org/stplanr,,"2015/01/30, 08:34:49",2774.0,CUSTOM,59.0,1973.0,"2022/08/19, 15:33:39",23.0,261.0,464.0,21.0,16.0,1.0,0.4,0.1585150265173835,"2022/08/21, 23:08:50",v1.0.1,0.0,25.0,False,,False,False,,,https://github.com/ropensci,https://ropensci.org/,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/1200269?v=4,,,,7.6,2.4163201663201663,1.8388773388773387,3.2344074844074844,0.7309879194753295
388,CO2MPAS-TA,CO2MPAS is backward-looking longitudinal-dynamics CO2 and fuel-consumption simulator for light-duty vehicles.,JRCSTU,https://github.com/JRCSTU/CO2MPAS-TA.git,github,"co2,fuel-consumption,vehicle,automotive,wltp,nedc,eu,jrc,simulator",Mobility and Transportation,"2022/02/07, 09:31:38",21.0,3.0,2.0,True,Python,"STU-IET, JRC-EC",JRCSTU,"Python,Dockerfile,Shell,Smarty",https://co2mpas.readthedocs.io/,,"2016/09/15, 12:56:52",2180.0,EUPL-1.1,25.0,5007.0,"2021/03/12, 09:36:53",31.0,0.0,20.0,0.0,541.0,0.0,0.0,0.4920408163265306,"2019/11/08, 19:35:43",v4.1.10,0.0,10.0,False,,False,True,"saikashyap6433/Fuel-Estimator-For-Vehicles,stefanocorsi/co2wui,JRCSTU/CO2MPAS-TA",,https://github.com/JRCSTU,https://ec.europa.eu/jrc/en/about/institutes-and-directorates/jrc-iet,"Ispra (VA), Italy",,,https://avatars.githubusercontent.com/u/13638890?v=4,,,,5.972602739726027,1.7302494802494803,1.5441787941787941,1.7853430353430353,0.5047060302699331
390,The Open Charge Point Protocol,A network protocol for communication between electric vehicle chargers and a central backoffice system.,NewMotion,https://github.com/ShellRechargeSolutionsEU/ocpp.git,github,"ocpp,scala,electric-vehicles,charging-stations,chargingstation,websocket,emobility",Mobility and Transportation,"2021/10/08, 09:39:37",149.0,0.0,25.0,True,Scala,Shell Recharge Solutions EU,ShellRechargeSolutionsEU,Scala,,,"2012/08/01, 06:14:34",3686.0,GPL-3.0,1.0,582.0,"2021/10/08, 09:39:37",7.0,29.0,38.0,1.0,331.0,0.0,0.4,0.3351955307262569,,,0.0,9.0,False,,False,False,,,https://github.com/ShellRechargeSolutionsEU,https://shellrecharge.com,"Amsterdam, Netherlands",,,https://avatars.githubusercontent.com/u/799802?v=4,,,,10.098630136986301,1.2583160083160083,1.7411642411642414,1.8165280665280668,0.47995036755773307
391,ocpp,Python implementation of the Open Charge Point Protocol.,mobilityhouse,https://github.com/mobilityhouse/ocpp.git,github,"ocpp,framework,client,server,electric-vehicles",Mobility and Transportation,"2022/08/29, 09:44:58",332.0,0.0,148.0,True,Python,The Mobility House,mobilityhouse,"Python,Makefile",,,"2019/05/09, 07:25:09",1214.0,MIT,35.0,129.0,"2022/08/31, 15:06:16",83.0,107.0,275.0,87.0,4.0,13.0,0.7,0.3391304347826087,"2022/01/12, 10:53:31",0.12.0,0.0,20.0,False,,False,False,,,https://github.com/mobilityhouse,https://mobilityhouse.com/,"Munich, Germany",,,https://avatars.githubusercontent.com/u/5763064?v=4,,,,3.326027397260274,1.9932432432432434,2.068087318087318,2.351871101871102,0.6386483708836471
392,docile-charge-point,Scriptable OCPP charge point simulator and test tool.,NewMotion,https://github.com/ShellRechargeSolutionsEU/docile-charge-point.git,github,"ocpp,emobility,testing,charging-station,dsl,scala",Mobility and Transportation,"2021/08/17, 13:37:10",59.0,0.0,18.0,True,Scala,Shell Recharge Solutions EU,ShellRechargeSolutionsEU,"Scala,Dockerfile",,,"2018/04/04, 15:33:31",1614.0,GPL-3.0,0.0,183.0,"2022/01/20, 16:29:20",7.0,16.0,19.0,2.0,227.0,3.0,0.4,0.3793103448275862,,,0.0,8.0,False,,False,False,,,https://github.com/ShellRechargeSolutionsEU,https://shellrecharge.com,"Amsterdam, Netherlands",,,https://avatars.githubusercontent.com/u/799802?v=4,,,,4.421917808219178,1.2110187110187112,1.7484407484407485,1.2967775467775469,0.4323790529702097
393,MaaS Global,"Mobility as a Service API - data model, tests and validation.",maasglobal,https://github.com/maasglobal/maas-schemas.git,github,"mobility-as-a-service,mobility,transportation",Mobility and Transportation,"2022/08/16, 11:42:58",15.0,0.0,2.0,True,TypeScript,MaaS Global Ltd,maasglobal,"TypeScript,JavaScript,Shell",https://maasglobal.github.io/,,"2016/07/21, 10:39:44",2236.0,MIT,167.0,2173.0,"2022/08/16, 11:42:59",20.0,680.0,680.0,49.0,19.0,20.0,1.0,0.7991831177671885,"2019/05/23, 08:15:50",v7.10.0-dev,0.0,25.0,False,,False,False,,,https://github.com/maasglobal,https://maas.global,Finland,,,https://avatars.githubusercontent.com/u/17618385?v=4,,,,6.126027397260274,2.1164241164241164,2.6377338877338876,3.41995841995842,0.8049691370559987
394,CoopCycle,A self-hosted platform to order meals in your neighborhood and get them delivered by bike couriers.,coopcycle,https://github.com/coopcycle/coopcycle-web.git,github,"symfony,apiplatform,coop,platformcoop",Mobility and Transportation,"2022/09/02, 13:08:44",489.0,0.0,54.0,True,PHP,CoopCycle,coopcycle,"PHP,JavaScript,Gherkin,Twig,SCSS,CSS,Dockerfile,Shell,Makefile,HTML",https://coopcycle.org,,"2016/11/29, 12:10:32",2105.0,CUSTOM,972.0,9250.0,"2022/09/01, 04:04:31",540.0,1992.0,2832.0,566.0,3.0,49.0,0.5,0.1719651405425309,"2022/06/02, 15:57:55",v0.5.1,3.0,68.0,True,"open_collective,custom",False,True,,,https://github.com/coopcycle,https://coopcycle.org,"Paris, France",,,https://avatars.githubusercontent.com/u/24247863?v=4,,,,5.767123287671233,2.805093555093555,2.0114345114345116,3.8892931392931396,0.8459502673192176
